"Id продукта","В распродаже","Только на сайте","EAN13","UPC (Универсальный код продукта)","Эко-налог","Количество","Минимальное количество","Цена","Оптовая цена","Объединение","Соотношение цены единицы","Дополнительная стоимость доставки","Артикул","Артикул поставщиков","Цена поставщика за единицу (без НДС)","Местоположение","Ширина","Высота","Глубина","Вес","Нет на складе","Количественные скидки","Настраиваемые","Статус","Тип перенаправления","# перенаправленного товара","Доступны для заказа","Дата поступления","Состояние","Показать цену","Индексированный","Видимость","это Продукт в упаковке","Имеет вложения","Виртуальный продукт","Кешировать Атрибут по умолчанию","Добавить дату","Дата обновления","Расширенные возможности управления складом","pack_stock_type","Описание","Краткое описание","ЧПУ (Friendly URL)","Мета описание","Мета ключевые слова","Мета заголовок","Название продукта","Доступен сейчас","Доступен позже","Теги","URL продукта","Категория","Позиция","Производитель","Поставщик","Изображения товара","Налог","Product Carrier","Аксессуары продуктов","ID Комбинации","Артикул комбинаций","Артикул поставщика комбинаций","Оптовая цена за комбинацию (без НДС)","Местоположение комбинации","EAN13 комбинация","UPC Комбинация","Оптовая цена комбинации","Цена Комбинации","Эко налог для Комбинаций","Количество комбинаций","Вес комбинаций","Влияние комбинации на цену","Комбинация по умолчанию","Мин. количество комбинации","Дата поступления разновидности товара","Изображения для комбинации","Feature: Пол","Feature: Размер Обуви","Feature: Размер Одежды","Feature: Состояние","Feature: Тип Аксессуара","Feature: Тип Верхней Одежды","Feature: Тип Обуви","Feature: Тип Одежды","Feature: Тип Сумки","Feature: Тип Украшений","Спец.цена: ID магазина","Specific Price: Currency","Спец.цена: ID страны","Спец.цена: ID группы","Спец.цена: ID пользователя","Спец.цена: ID комбинации","Спец.цена: Цена товара","Спец.цена: Начинается с","Спец.цена: Скидка","Specific Price: Reduction Tax","Спец.цена: Тип скидки","Спец.цена: С","Спец.цена: До","Текстовые поля","Загружаемые файлы","Виртуал.продукт: Имя файла для отображения","Виртуал.продукт: имя файла","Виртуальный: Дата окончания срока действия","Виртуал.продукт: Количество дней","Виртуал.продукт: Количество загрузок","Виртуал.продукт: Это загружаемые продукт","ID приложения","Имя файла приложения","Имя приложения","Описание приложения"
"7194","0","0","","","0","0","1","900","0","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","","new","1","1","both","0","0","0","0","06.06.2017 17:26:53","18.11.2017 1:57:59","0","3","","<h3>Майка с принтом Iceberg - размер 38 - Оригинал </h3>
<p>Длина майки 72 см</p>","udlinennaya-majka-s-printom-iceberg-razmer-38","Удлиненная майка Iceberg  с принтом в идеальном состоянии. длина 78 см.  ","","Оригинальная майка с принтом Iceberg - размер 38 ","Удлиненная майка с принтом Iceberg - размер 38","","","brand fashion,комиссионный магазин,комиссионка,брендовая одежда,майка iceberg,iceberg оригинал,купить майку iceberg,купить майку оригинал,майка iceberg оригинал","http://brand-fashion.com.ua/odezhda/7194-udlinennaya-majka-s-printom-iceberg-razmer-38.html","Корень|Главная|Одежда ","124","Iceberg","","http://brand-fashion.com.ua/img/p/4/7/3/3/4733.jpg;http://brand-fashion.com.ua/img/p/4/7/3/4/4734.jpg;http://brand-fashion.com.ua/img/p/4/7/3/5/4735.jpg;http://brand-fashion.com.ua/img/p/4/7/3/6/4736.jpg","","","","","","","","","","","","","","","","","","","","","","","38","Отличное","","","","Майка","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7196","0","0","","","0","0","1","185000","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","06.06.2017 18:47:31","20.10.2017 12:41:14","0","3","","<h3>Сумка Hermes Kelly 35 см </h3>
<p>Цвет Черный</p>","sumka-hermes-kelly-35-sm-original","Сумка Hermes Kelly черного цвета 35 см. Сумка  в отличном состоянии. ","","Сумка Hermes Kelly черного цвета - 35 см - Оригинал","Сумка Hermes Kelly 35 см - Оригинал","","","комиссионный Brand Fashion,brand fashion,комиссионный магазин,брендовая сумка,только оригинал,купить сумку Hermes,hermes,hermes kelly оригинал,купить hermes оригинал,купить hermes kelly,hermes kelly 35см","http://brand-fashion.com.ua/sumki/7196-sumka-hermes-kelly-35-sm-original.html","Корень|Главная|Сумки","24","Hermes","","http://brand-fashion.com.ua/img/p/4/7/5/7/4757.jpg;http://brand-fashion.com.ua/img/p/4/7/5/8/4758.jpg;http://brand-fashion.com.ua/img/p/4/7/5/9/4759.jpg;http://brand-fashion.com.ua/img/p/4/7/6/0/4760.jpg;http://brand-fashion.com.ua/img/p/4/7/6/1/4761.jpg;http://brand-fashion.com.ua/img/p/4/7/6/2/4762.jpg;http://brand-fashion.com.ua/img/p/4/7/6/3/4763.jpg;http://brand-fashion.com.ua/img/p/4/7/6/4/4764.jpg;http://brand-fashion.com.ua/img/p/4/7/6/5/4765.jpg;http://brand-fashion.com.ua/img/p/4/7/6/6/4766.jpg","","","","","","","","","","","","","","","","","","","","","","","","Отличное","","","","","Сумка","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7199","0","0","","","0","0","1","450","250","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","","new","1","1","both","0","0","0","0","08.06.2017 3:41:23","22.02.2018 15:33:57","0","3","","<h3>Мужская футболка Gianfranco Ferre - Оригинал</h3>","muzhskaya-futbolka-gianfranco-ferre-razmer-52","Мужская футболка Gianfranco Ferre в отличном состоянии.","","Мужская футболка Gianfranco Ferre. размер 52 - Только Оригинал","Мужская футболка Gianfranco Ferre. размер 52","","","комиссионный Brand Fashion,brand fashion,комиссионный магазин,брендовая одежда,мужская ожежда,gianfranco ferre,футболка ferre,ferre оригинал","http://brand-fashion.com.ua/home/7199-muzhskaya-futbolka-gianfranco-ferre-razmer-52.html","Корень|Главная","55","Gianfranco Ferre","","http://brand-fashion.com.ua/img/p/4/7/9/4/4794.jpg;http://brand-fashion.com.ua/img/p/4/7/9/5/4795.jpg;http://brand-fashion.com.ua/img/p/4/7/9/6/4796.jpg","","","","","","","","","","","","","","","","","","","","","","","52","Отличное","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7201","0","0","","","0","0","1","550","250","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","","new","1","1","both","0","0","0","0","08.06.2017 4:13:12","22.02.2018 15:33:57","0","3","","<h3>Мужская Футболка Yves Saint Laurent - Оригинал</h3>","futbolka-yves-saint-laurent-razmer-m","Футболка Yves Saint Laurent в отличном состоянии.","","Футболка Yves Saint Laurent. размер M - Только Оригинал","Футболка Yves Saint Laurent. размер M","","","комиссионный Brand Fashion,brand fashion,комиссионный магазин,только оригинал,брендовая одежда,yves saint laurent,YSL оригинал,мужская ожежда,футболка YSL,мужская футболка YSL","http://brand-fashion.com.ua/home/7201-futbolka-yves-saint-laurent-razmer-m.html","Корень|Главная","56","Yves Saint Laurent","","http://brand-fashion.com.ua/img/p/4/8/0/8/4808.jpg;http://brand-fashion.com.ua/img/p/4/8/0/9/4809.jpg;http://brand-fashion.com.ua/img/p/4/8/1/0/4810.jpg","","","","","","","","","","","","","","","","","","","","","","","M","Отличное","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7202","0","0","","","0","0","1","7100","0","","0","0","","","0","","0","0","0","0","2","0","0","1","","0","1","","new","1","1","both","0","0","0","0","08.06.2017 13:22:33","06.02.2018 0:37:18","0","3","","<h3>Кожаные кеды Chanel размер 37.5 - Оригинал</h3>","kozhanye-kedy-chanel-razmer-375","Кожаные кеды Chanel бежевого цвета. Состояние отличное !","","Кожаные кеды Chanel размер 37.5 - Только оригинал","Кожаные кеды Chanel размер 37.5","","","комиссионный Brand Fashion,Брендовая Обувь,brand fashion,комиссионный магазин,Chanel,chanel оригинал,обувь Chanel,кеды chanel,купить кеды chanel","http://brand-fashion.com.ua/obuv-brand/7202-kozhanye-kedy-chanel-razmer-375.html","Корень|Главная|Обувь","164","Chanel","","http://brand-fashion.com.ua/img/p/4/8/1/1/4811.jpg;http://brand-fashion.com.ua/img/p/4/8/1/2/4812.jpg;http://brand-fashion.com.ua/img/p/4/8/1/3/4813.jpg;http://brand-fashion.com.ua/img/p/4/8/1/4/4814.jpg;http://brand-fashion.com.ua/img/p/4/8/1/5/4815.jpg;http://brand-fashion.com.ua/img/p/4/8/1/6/4816.jpg;http://brand-fashion.com.ua/img/p/4/8/1/7/4817.jpg","","","","","","","","","","","","","","","","","","","","","","37.5","","Отличное","","","Кеды","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7205","0","0","","","0","0","1","4000","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","08.06.2017 20:22:43","06.02.2018 0:37:18","0","3","","<h3>Замшевые туфли Louis Vuitton - Оригинал</h3>","zamshevye-tufli-louis-vuitton-razmer-38","Замшевые туфли Louis Vuitton с открытым носком. Отличное состояние.","","Замшевые туфли Louis Vuitton размер 38 - Только оригинал","Замшевые туфли Louis Vuitton размер 38","","","комиссионный,brand fashion,комиссионный магазин,louis vuitton оригинал,louis vuitton,обувь louis Vuitton,туфли louis vuitton,купить туфли louis vuitton,бутик brand fashion","http://brand-fashion.com.ua/obuv-brand/7205-zamshevye-tufli-louis-vuitton-razmer-38.html","Корень|Главная|Обувь","165","Louis Vuitton","","http://brand-fashion.com.ua/img/p/4/8/3/0/4830.jpg;http://brand-fashion.com.ua/img/p/4/8/3/1/4831.jpg;http://brand-fashion.com.ua/img/p/4/8/3/2/4832.jpg;http://brand-fashion.com.ua/img/p/4/8/3/3/4833.jpg;http://brand-fashion.com.ua/img/p/4/8/3/4/4834.jpg;http://brand-fashion.com.ua/img/p/4/8/3/5/4835.jpg;http://brand-fashion.com.ua/img/p/4/8/3/6/4836.jpg","","","","","","","","","","","","","","","","","","","","","","38","","Отличное","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7206","0","0","","","0","0","1","4000","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","09.06.2017 3:28:58","06.02.2018 0:37:18","0","3","","<h3>Туфли Louis Vuitton размер 37 </h3>
<p>Цвет уголь</p>","tufli-louis-vuitton-razmer-37-original","Оригинальные туфли Louis Vuitton в отличное состояние.","","Туфли Louis Vuitton - размер 38 - Угольного цвета","Туфли Louis Vuitton размер 37 - Оригинал","","","комиссионный,brand fashion,комиссионный магазин,только оригиналы,louis vuitton оригинал,louis vuitton,купить louis vuitton,обувь louis Vuitton,туфли louis vuitton,купить туфли louis vuitton,бутик brand fashion","http://brand-fashion.com.ua/obuv-brand/7206-tufli-louis-vuitton-razmer-37-original.html","Корень|Главная|Обувь","166","Louis Vuitton","","http://brand-fashion.com.ua/img/p/4/8/4/4/4844.jpg;http://brand-fashion.com.ua/img/p/4/8/4/5/4845.jpg;http://brand-fashion.com.ua/img/p/4/8/4/6/4846.jpg;http://brand-fashion.com.ua/img/p/4/8/4/7/4847.jpg;http://brand-fashion.com.ua/img/p/4/8/4/8/4848.jpg;http://brand-fashion.com.ua/img/p/4/8/4/9/4849.jpg;http://brand-fashion.com.ua/img/p/4/8/5/0/4850.jpg","","","","","","","","","","","","","","","","","","","","","","37","","Отличное","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7208","0","0","","","0","0","1","2500","0","","0","0","Бронь","","0","","0","0","0","0","2","0","0","0","404","0","1","","new","1","1","both","0","0","0","0","09.06.2017 4:18:09","06.02.2018 0:37:18","0","3","<h2>Кожаные Босоножки Prada - Оригинал</h2>
<p style=""text-align:left;"">Размер 37. Идеальное Состояние</p>","<p style=""text-align:left;"">Кожаные Босоножки Черного Цвета</p>
<p style=""text-align:left;"">Возможна Примерка в Магазине</p>","klassicheskie-bosonozhki-prada-razmer-37","Босоножки Prada Черного Цвета в Идеальном Состоянии,
Цена 2500 Грн","","Босоножки Prada Размер 37, Только Оригиналы","Классические Босоножки Prada - размер 37","","","brand fashion,комиссионный магазин,prada оригинал,купить босоножки prada,обувь prada,грн,в,Цена,босоножки Prada,босоножки prada оригинал","http://brand-fashion.com.ua/obuv-brand/7208-klassicheskie-bosonozhki-prada-razmer-37.html","Корень|Главная|Обувь","167","Prada","","http://brand-fashion.com.ua/img/p/4/8/6/4/4864.jpg;http://brand-fashion.com.ua/img/p/4/8/6/5/4865.jpg;http://brand-fashion.com.ua/img/p/4/8/6/6/4866.jpg;http://brand-fashion.com.ua/img/p/4/8/6/7/4867.jpg;http://brand-fashion.com.ua/img/p/4/8/6/8/4868.jpg;http://brand-fashion.com.ua/img/p/4/8/6/9/4869.jpg","","","","","","","","","","","","","","","","","","","","","","37","","Отличное","","","Босоножки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7209","0","0","","","0","-1","1","3200","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","","new","1","1","both","0","0","0","0","09.06.2017 4:33:29","06.02.2018 0:37:18","0","3","","<h3>Босоножки Gianvito Rossi - Оригинал</h3>","bosonozhki-gianvito-rossi-razmer-37","Босоножки Gianvito Rossi совершенно новые","","Босоножки Gianvito Rossi размер 37 - Только оригинал","Босоножки Gianvito Rossi размер 37","","","Брендовая Обувь,brand fashion,комиссионный магазин,gianvito rossi,gianvito rossi оригинал,купить gianvito rossi","http://brand-fashion.com.ua/obuv-brand/7209-bosonozhki-gianvito-rossi-razmer-37.html","Корень|Главная|Обувь","168","Gianvito Rossi","","http://brand-fashion.com.ua/img/p/4/8/7/0/4870.jpg;http://brand-fashion.com.ua/img/p/4/8/7/1/4871.jpg;http://brand-fashion.com.ua/img/p/4/8/7/2/4872.jpg;http://brand-fashion.com.ua/img/p/4/8/7/3/4873.jpg;http://brand-fashion.com.ua/img/p/4/8/7/4/4874.jpg;http://brand-fashion.com.ua/img/p/4/8/7/5/4875.jpg","","","","","","","","","","","","","","","","","","","","","","37","","Новое","","","Босоножки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7210","0","0","","","0","0","1","6900","0","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","","new","1","1","both","0","0","0","0","09.06.2017 4:58:10","06.02.2018 0:37:18","0","3","","<h3>Босоножки Valentino - Оригинал</h3>","bosonozhki-valentino-razmer-40","Босоножки Valentino в идеальном состоянии","","Босоножки Valentino размер 40 - только оригинал","Босоножки Valentino размер 40","","","brand fashion,комиссионный магазин,босоножки vsalentino,valentino с шипами,купить босоножки valentino,босоножки valentino оригинал,купить valentino оригинал","http://brand-fashion.com.ua/obuv-brand/7210-bosonozhki-valentino-razmer-40.html","Корень|Главная|Обувь","169","Valentino","","http://brand-fashion.com.ua/img/p/4/8/7/6/4876.jpg;http://brand-fashion.com.ua/img/p/4/8/7/7/4877.jpg;http://brand-fashion.com.ua/img/p/4/8/7/8/4878.jpg;http://brand-fashion.com.ua/img/p/4/8/7/9/4879.jpg;http://brand-fashion.com.ua/img/p/4/8/8/0/4880.jpg;http://brand-fashion.com.ua/img/p/4/8/8/1/4881.jpg","","","","","","","","","","","","","","","","","","","","","","40","","Отличное","","","Босоножки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7214","0","0","","","0","0","1","400","0","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","","new","1","1","both","0","0","0","0","11.06.2017 3:15:36","22.02.2018 15:33:57","0","3","","<h3>Футболка Richmond -Оригинал</h3>
<p>Разме M</p>","futbolka-richmond-razmer-48","Футболка Richmond черного цветы с вышитым рисунком в отличном состоянии.","","Футболка Richmond - размер M - Только оригиналы","Футболка Richmond размер 48","","","brand fashion,комиссионный магазин,брендовоя футболка,футболка richmond оригинал,футболка richmond,купить richmond оригинал","http://brand-fashion.com.ua/home/7214-futbolka-richmond-razmer-48.html","Корень|Главная","57","John Richmond","","http://brand-fashion.com.ua/img/p/4/8/9/3/4893.jpg;http://brand-fashion.com.ua/img/p/4/8/9/4/4894.jpg;http://brand-fashion.com.ua/img/p/4/8/9/5/4895.jpg","","","","","","","","","","","","","","","","","","","","","","","","Отличное","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7215","0","0","","","0","0","1","3500","0","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","","new","1","1","both","0","0","0","0","12.06.2017 2:11:43","06.02.2018 0:37:18","0","3","","<h4>Туфли Jimmy Choo - Оригинал</h4>
<p>Лакированная кожа без пятен.</p>","tufli-jimmy-choo-razmer-39","Туфли Jimmy Choo  в отличном состоянии. лакированная кожа без пятен.","","Туфли Jimmy Choo - размер 39 - Только Оригиналы.","Туфли Jimmy Choo - размер 39","","","Брендовая Обувь,brand fashion,комиссионный магазин,только оригиналы,купить туфли оригинал,туфли Jimmy Choo,jimmy choo оригинал,купить jimmy choo","http://brand-fashion.com.ua/obuv-brand/7215-tufli-jimmy-choo-razmer-39.html","Корень|Главная|Обувь","170","Jimmy Choo","","http://brand-fashion.com.ua/img/p/4/8/9/6/4896.jpg;http://brand-fashion.com.ua/img/p/4/8/9/7/4897.jpg;http://brand-fashion.com.ua/img/p/4/8/9/8/4898.jpg;http://brand-fashion.com.ua/img/p/4/8/9/9/4899.jpg;http://brand-fashion.com.ua/img/p/4/9/0/0/4900.jpg;http://brand-fashion.com.ua/img/p/4/9/0/1/4901.jpg;http://brand-fashion.com.ua/img/p/4/9/0/2/4902.jpg","","","","","","","","","","","","","","","","","","","","","","39","","Отличное","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
